CICLO,TRIMESTRE,ID_RAMO,DESC_RAMO,ACRON_DEP_ENT,DESC_DEP_ENT,MODALIDAD_PP ,DESC_PP,INST_COORD,ANIO_RECOMENDACION,ORIGEN_RECOMENDACION,ID_ASM,DESC_ASM,GASTO_FEDERALIZADO,TIPO_ASM,TEMA_ASM,TIPO_MEJORA,PRIORIDAD,AVANCE_ASM,FECHA_REPORTE,EVIDENCIA
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,CONAFOR,Comisión Nacional Forestal,S219,Apoyos para el Desarrollo Forestal Sustentable,CONEVAL,2014,Evaluación Específica de Desempeño,16s219ced14_02,"Medir los efectos del componente de Pago por Servicios Ambientales (PSA) sobre su población beneficiaria y conocer si dichos efectos son en realidad atribuibles a su intervención, a través de una Evaluación de Impacto. (S219 EED)",Si,Específico,Otros,Reorienta,Alta,80,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S017,Programa de Fomento a la Economía Social,CONEVAL,2015,Evaluación Específica de Desempeño,20s017ped15_01,Actualizar el Diagnóstico del Programa de Fomento a la Economía Social.,No,Institucional,Diseño; Planeación   ,Reorienta,Alta,80,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,LICONSA,"Liconsa, S.A. de C.V.",S052,"Programa de Abasto Social de Leche a cargo de Liconsa, S.A. de C.V.",CONEVAL,2014,Otros Informes Externos,20s052cie14_01,"Elaboración de documento en el que se definan los posibles mecanismos de coordinación, complementariedad y sinergias entre el PASL y los programas alimentarios de la Sedesol para mejorar la política alimentaria a cargo de esta Secretaría. ",No,Institucional,Planeación,Reorienta,Media,80,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,DICONSA,"Diconsa, S.A. de C.V.",S053,"Programa de Abasto Rural a cargo de Diconsa, S.A. de C.V. (DICONSA)",CONEVAL,2014,Otros Informes Externos,20s053cie14_04,"Elaboración de documento en el que se definan los posibles mecanismos de coordinación, complementariedad y sinergias entre el PAR y los programas alimentarios de la Sedesol para mejorar la política alimentaria a cargo de esta Secretaría. ",No,Institucional,Planeación,Reorienta,Alta,80,31/03/2017,N/D
2015-2016,01T2017,38,Consejo Nacional de Ciencia y Tecnología,CONACYT,Consejo Nacional de Ciencia y Tecnología,S278,"Fomento Regional de las Capacidades Científicas, Tecnológicas y de Innovación",CONEVAL,2015,Evaluación de Consistencia y Resultados,38s278pcr15_06,Estudio Comparativo Internacional del Pp S278.,No,Específico,Resultado,Reorienta,Media,80,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S176,Pensión para Adultos Mayores,CONEVAL,2014,Otros Informes Externos,20s176cie14_02,Propuesta de Atención del Programa,No,Institucional,Diseño,Reorienta,Media,72.5,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S071,Programa de Empleo Temporal (PET),CONEVAL,2014,Otros Informes Externos,20s071cie14_01,Realizar un Análisis de Factibilidad para llevar a cabo una Evaluación de Impacto,No,Institucional,Evaluación,Reorienta,Media,70,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,CNP,Coordinación Nacional de PROSPERA Programa de Inclusión Social,S072,Programa PROSPERA Programa de Inclusión Social,CONEVAL,2014,Otros Informes Externos,20s072cie14_04,Elaboración de una propuesta de estrategia que permita establecer las bases para la creación de una red de jóvenes beneficiarios de PROSPERA como agentes de cambio.,No,Específico,Planeación,Reorienta,Media,70,31/03/2017,N/D
2015-2016,01T2017,12,Salud,SALUD,Secretaría de Salud,S201,Seguro Médico Siglo XXI,CONEVAL,2015,Evaluación Específica de Desempeño,12s201ped15_02,Revisión las definiciones de población objetivo y potencial así como su método de calculo y cuantificación,Si,Específico,Indicadores,Reorienta,Alta,60,31/03/2017,N/D
2015-2016,01T2017,12,Salud,SALUD,Secretaría de Salud,U005,Seguro Popular,CONEVAL,2015,Evaluación Específica de Desempeño,12u005ped15_01,Cambio en las poblaciones establecidas en el Anexo II 2017,Si,Específico,Coberturas,Reorienta,Alta,60,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,LICONSA,"Liconsa, S.A. de C.V.",S052,"Programa de Abasto Social de Leche a cargo de Liconsa, S.A. de C.V.",CONEVAL,2014,Otros Informes Externos,20s052cie14_03,"Establecer la metodología de seguimiento físico y operativo del Programa, junto con su respectivo informe de resultados",No,Institucional,Evaluación,Reorienta,Alta,60,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S176,Pensión para Adultos Mayores,CONEVAL,2014,Otros Informes Externos,20s176cie14_01,Diseñar un mecanismo de seguimiento básico a las actividades que realiza la Red Social para conocer el grado de aceptación y resultados en los beneficiarios.,No,Institucional,Resultado,Reorienta,Media,60,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,LICONSA,"Liconsa, S.A. de C.V.",S052,"Programa de Abasto Social de Leche a cargo de Liconsa, S.A. de C.V.",CONEVAL,2014,Otros Informes Externos,20s052cie14_02,"Elaborar una estrategia integral y de mediano plazo para mejorar la cobertura del PASL, tomando  las consideraciones de carácter operativo y financiero",No,Específico,Planeación,Reorienta,Media,57.5,31/03/2017,N/D
2015-2016,01T2017,12,Salud,SALUD,Secretaría de Salud,S201,Seguro Médico Siglo XXI,CONEVAL,2015,Evaluación Específica de Desempeño,12s201ped15_01,Adecuar las Reglas de Operación  2016 con la revisión de la Población Objetivo,Si,Específico,Operación,Reorienta,Alta,50,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,IMJUVE,Instituto Mexicano de la Juventud,E016,Generación y articulación de políticas públicas integrales de juventud,CONEVAL,2014,Otros Informes Externos,20e016cie14_01,Elaborar un Diagnóstico y una Propuesta de Atención del programa E016,No,Institucional,Diseño,Reorienta,Alta,50,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,CNP,Coordinación Nacional de PROSPERA Programa de Inclusión Social,S072,Programa PROSPERA Programa de Inclusión Social,CONEVAL,2014,Otros Informes Externos,20s072cie14_07,Publicación en la página de PROSPERA de la estrategia de Cobertura de mediano y largo plazo.,No,Específico,Coberturas,Reorienta,Media,50,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S241,Seguro de vida para jefas de familia,CONEVAL,2015,Evaluación de Consistencia y Resultados,20s241pcr15_05,Realizar un análisis de factibilidad para llevar a cabo una evaluación de impacto.,No,Institucional,Evaluación,Reorienta,Media,50,31/03/2017,N/D
2015-2016,01T2017,38,Consejo Nacional de Ciencia y Tecnología,CONACYT,Consejo Nacional de Ciencia y Tecnología,S278,"Fomento Regional de las Capacidades Científicas, Tecnológicas y de Innovación",CONEVAL,2015,Evaluación de Consistencia y Resultados,38s278pcr15_02,"Crear  un instrumento  para medir en la medida de lo posible, el grado de satisfacción de la población atendida  por el Pp S278",No,Específico,Otros,Reorienta,Media,50,31/03/2017,N/D
2013-2014,01T2017,20,Desarrollo Social,DICONSA,"Diconsa, S.A. de C.V.",S053,"Programa de Abasto Rural a cargo de Diconsa, S.A. de C.V. (DICONSA)",CONEVAL,2012,Evaluación Específica de Desempeño,20s053ped12_02,Realizar una evaluación de impacto cuasi-experimental al Programa,No,Institucional,Evaluación,Reorienta,Media,47.5,31/03/2017,N/D
2011-2012,01T2017,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",SAGARPA,"Secretaría de Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",U009,Fomento de la Ganadería y Normalización de la Calidad de los Productos Pecuarios,CONEVAL,2011,Evaluación de Consistencia y Resultados,08u009pcr11_01,Elaboración y aplicación de una encuesta  que capte la satisfacción de los beneficiarios,No,Específico,Operación,Reorienta,Media,43,31/03/2016,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S017,Programa de Fomento a la Economía Social,CONEVAL,2015,Evaluación Específica de Desempeño,20s017ped15_05,"Elaborar el Análisis de Factibilidad para llevar a cabo una Evaluación de Impacto y, en función del resultado de dicho análisis, se realizaría la Evaluación.",No,Institucional,Evaluación,Reorienta,Alta,42.5,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S176,Pensión para Adultos Mayores,CONEVAL,2014,Otros Informes Externos,20s176cie14_03,Realizar una Evaluación de Satisfacción de los Beneficiarios del programa Pensión para Adultos Mayores  con una metodología adecuada para un programa social.,No,Institucional,Evaluación,Reorienta,Media,38.33,31/03/2017,N/D
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,CONAFOR,Comisión Nacional Forestal,S219,Apoyos para el Desarrollo Forestal Sustentable,CONEVAL,2015,Evaluación de Procesos,16s219ppr15_01,Aumentar las capacidades de planeación del personal de las Gerencias Estatales. (S219 Procesos),Si,Institucional,Diseño; Planeación   ,Reorienta,Alta,30,31/03/2017,N/D
2013-2014,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S176,Pensión para Adultos Mayores,CONEVAL,2013,Evaluación Específica de Desempeño,20s176ped13_02,Impulsar las complementariedades y sinergias necesarias con otras instancias federales y de las entidades federativas que atiendan a los adultos mayores,No,Institucional,Planeación,Reorienta,Media,30,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S065,Programa de Atención a Jornaleros Agrícolas,CONEVAL,2015,Evaluación Específica de Desempeño,20s065ped15_01,Análisis presupuestal para la realización de la Encuesta Nacional de Jornaleros Agrícolas.,No,Específico,Planeación,Reorienta,Alta,25,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,INDESOL,Instituto Nacional de Desarrollo Social,S070,Programa de Coinversión Social,CONEVAL,2014,Otros Informes Externos,20s070cie14_03,Realizar una Evaluación de Resultados del PCS que dé cuenta del logro de los proyectos apoyados en la población última beneficiaria. ,No,Institucional,Evaluación,Reorienta,Alta,23,31/03/2017,N/D
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,CONAFOR,Comisión Nacional Forestal,E014,Protección Forestal,CONEVAL,2014,Ficha de Monitoreo y Evaluación,16e014cfm14_01,Fase 3.Conceptualización Técnica del Sistema de Calificación para el Manejo del Fuego.,No,Específico,Productos,Reorienta,Alta,20,31/03/2017,N/D
2014-2015,01T2017,20,Desarrollo Social,LICONSA,"Liconsa, S.A. de C.V.",B004,"Programa de adquisición de leche nacional a cargo de LICONSA, S. A. de C. V.",CONEVAL,2014,Otros Informes Externos,20b004cie14_03,Establecer la agenda de evaluación del PALN para el mediano y largo plazo,No,Institucional,Evaluación,Reorienta,Alta,20,31/03/2017,N/D
2013-2014,01T2017,20,Desarrollo Social,LICONSA,"Liconsa, S.A. de C.V.",S052,"Programa de Abasto Social de Leche a cargo de Liconsa, S.A. de C.V.",CONEVAL,2012,Evaluación Específica de Desempeño,20s052ped12_01,Realizar una evaluación de impacto del PASL,No,Institucional,Evaluación,Reorienta,Media,20,31/03/2017,N/D
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,CONAGUA,Comisión Nacional del Agua,N001,Atención de emergencias y desastres naturales,CONEVAL,2015,Evaluación de Diseño,16n001pdi15_01,Capacitar y mantener profesionales y técnicos en la materia. (E004 ED),No,Institucional,Operación; Resultado   ,Reorienta,Alta,0,31/03/2017,N/D
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,CONAGUA,Comisión Nacional del Agua,N001,Atención de emergencias y desastres naturales,CONEVAL,2015,Evaluación de Diseño,16n001pdi15_02,Incluir acciones de cultura del agua y la salud. (E004 ED),No,Específico,Operación; Ejecución   ,Reorienta,Alta,0,31/03/2017,N/D
2015-2016,01T2017,16,Medio Ambiente y Recursos Naturales,SEMARNAT,Secretaría de Medio Ambiente y Recursos Naturales,U022,Programa hacia la igualdad y la sustentabilidad ambiental,CONEVAL,2015,Evaluación de Diseño,16u022pdi15_01,Actualizar el Diagnóstico del PP U022,No,Específico,Diseño; Operación; Planeación  ; ,Reorienta,Media,0,31/03/2017,N/D
2015-2016,01T2017,20,Desarrollo Social,SEDESOL,Secretaría de Desarrollo Social,S017,Programa de Fomento a la Economía Social,CONEVAL,2015,Evaluación Específica de Desempeño,20s017ped15_06,Elaborar un documento de Planeación Estratégica conforme a los criterios que emite la UPRI.,No,Institucional,Planeación,Reorienta,Media,0,31/03/2017,N/D
2015-2016,01T2017,47,Entidades No Sectorizadas,CDI,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,U011,Programa de Derechos Indígenas,CONEVAL,2015,Evaluación de Diseño,47u011pdi15_03,"Realizar un diagnóstico que permita sustentar el diseño e identificar áreas de enfoque (derecho o derechos) que el Programa puede atender considerando larestricción presupuestaria y operativa del Programa. Una vez delimitada el área de enfoque, se considera necesario reducir la oferta de apoyos que el Programaproporciona de tal manera que sus acciones se concentren en resolver un problema específico.",No,Específico,Diseño,Reorienta,Alta,0,31/03/2017,N/D
2013-2014,01T2017,52,Petróleos Mexicanos,PEMEX,Petróleos Mexicanos (Consolidado),K002,Proyectos de infraestructura económica de hidrocarburos,SHCP,2013,Evaluación de Diseño,52k002pdi13_01,"Acordar entre los responsables de programas o proyectos y la instancia evaluadora o titulares de organizaciones, los medios de verificación.",No,Institucional,Diseño,Reorienta,Media,0,31/03/2017,N/D
2013-2014,01T2017,52,Petróleos Mexicanos,PEMEX,Petróleos Mexicanos (Consolidado),K002,Proyectos de infraestructura económica de hidrocarburos,SHCP,2013,Evaluación de Diseño,52k002pdi13_10,"Determinar si para este programa  no es pertinente un análisis de población objetivo, sino un enfoque de calidad de servicio a los clientes internos del programa que lo constituyen los organismos subsidiarios de Petróleos Mexicanos.",No,Institucional,Diseño,Reorienta,Media,0,31/03/2017,N/D
2013-2014,01T2017,52,Petróleos Mexicanos,PEMEX,Petróleos Mexicanos (Consolidado),K002,Proyectos de infraestructura económica de hidrocarburos,SHCP,2013,Evaluación de Diseño,52k002pdi13_11,"Distinguir, a través de indicadores, entre la infraestructura de hidrocarburos que es optimizada de la infraestructura construida y adicionada. (Propósito)",No,Institucional,Diseño,Reorienta,Media,0,31/03/2017,N/D
2013-2014,01T2017,52,Petróleos Mexicanos,PEMEX,Petróleos Mexicanos (Consolidado),K002,Proyectos de infraestructura económica de hidrocarburos,SHCP,2013,Evaluación de Diseño,52k002pdi13_17,Explicar como se obtuvieron las metas de los indicadores para el ejercicio fiscal 2013.,No,Institucional,Diseño,Reorienta,Media,0,31/03/2017,N/D
2012-2013,01T2016,4,Gobernación,SEGOB,Secretaría de Gobernación,P004,Divulgación de las acciones en materia de derechos humanos.,SHCP,2012,Evaluación de Diseño,04p004pdi12_01,"Documento normativo, como lineamientos o un manual de procedimientos que le dé reglas, objetivos, plazos de cumplimiento y mecanismos de evaluación.",No,Específico,Diseño,Reorienta,Alta,ASM CANCELADO,31/03/2016,N/D
2013-2014,01T2016,5,Relaciones Exteriores,SRE,Secretaría de Relaciones Exteriores,P005,Promoción y defensa de los intereses de México en el Sistema de Naciones Unidas y demás foros multilaterales que se ocupan de temas globales,SHCP,2013,Evaluación de Diseño,05p005pdi13_05,Diseño de un protocolo de vinculación con las dependencias y entidades de la APF,No,Específico,Diseño,Reorienta,Media,ASM CANCELADO,31/03/2016,N/D
2014-2015,03T2015,6,Hacienda y Crédito Público,AGROASEMEX,"Agroasemex, S.A.",S001,Programa de Subsidio a la Prima del Seguro Agropecuario,CONEVAL,2014,Otros Informes Externos,06s001cie14_01,Mejorar la calidad de indicadores y metodología de la Matriz de Indicadores de Resultados.,No,Específico,Indicadores,Reorienta,Alta,ASM CANCELADO,30/09/2015,N/D
2014-2015,01T2016,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",SAGARPA,"Secretaría de Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",E011,Inspección y Vigilancia Pesquera,CONEVAL,2013,Otros Informes Externos,08e011cie13_01,Definir y cuantificar la población objetivo del programa.,No,Específico,Diseño,Reorienta,Alta,ASM CANCELADO,31/03/2016,N/D
2014-2015,01T2016,16,Medio Ambiente y Recursos Naturales,SEMARNAT,Secretaría de Medio Ambiente y Recursos Naturales,U036,Programa Nacional Forestal-Desarrollo Forestal,CONEVAL,2014,Evaluación Complementaria,16u036c0014_02,Contar con un estudio para establecer tipologías de productores idóneos para fortalecer las capacidades de los ejidos y comunidades. (EC-DFC),Si,Específico,Diseño; Operación,Reorienta,Alta,ASM CANCELADO,31/03/2016,N/D
