CICLO_PAE,ID_EVALUACION,ID_RAMO,DESC_RAMO,MODALIDAD_PP,DESC_PP,TIPO_EVALUACION,EVALUADOR,COSTOS,CICLO_CONCLUSION ,URL_EVALUACION
PAE2015,15u003ped15,15,"Desarrollo Agrario, Territorial y Urbano",u003,Programa de modernización de los registros públicos de la propiedad y catastros,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/15u003ped15.zip
PAE2015,15u004ped15,15,"Desarrollo Agrario, Territorial y Urbano",u004,Fomento a la Producción de Vivienda en las Entidades Federativas y Municipios,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/15u004ped15.zip
PAE2015,16e004pdi15,16,Medio Ambiente y Recursos Naturales,e004,Programa directo de Agua Limpia,Diseño,Eva Clara Geronés Toriz,200000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16e004pdi15.pdf
PAE2015,16e005pdi15,16,Medio Ambiente y Recursos Naturales,e005,Capacitación Ambiental y Desarrollo Sustentable,Diseño,Ricardo Vargas de Basterra,299280.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16e005pdi15.zip
PAE2015,16e007pcr15,16,Medio Ambiente y Recursos Naturales,e007,Servicio Meteorológico Nacional y Estaciones Hidrometeorológicas,Consistencia y Resultados,"Grupo HMG Consultoría e Ingeniería, SA de CV",284200.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16e007pcr15.pdf
PAE2015,16e015pdi15,16,Medio Ambiente y Recursos Naturales,e015,"Investigación en  Cambio Climático, sustentabilidad ambiental y crecimiento verde",Diseño,Rocío Macrina Esquivel Solís,113680.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16e015pdi15.pdf
PAE2015,16k007pcr15,16,Medio Ambiente y Recursos Naturales,k007,"Proyectos de infraestructura económica de agua potable, alcantarillado y saneamiento",Consistencia y Resultados,Enrique Escobedo de la Peña ,208800.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16k007pcr15.pdf
PAE2015,16k135pcr15,16,Medio Ambiente y Recursos Naturales,k135,Infraestructura de riego y Temporal Tecnificado,Consistencia y Resultados,Roberto Osvaldo Ramos Cortés,220400.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16k135pcr15.pdf
PAE2015,16k141pcr15,16,Medio Ambiente y Recursos Naturales,k141,Rehabilitación y Modernización de Infraestructura de Riego y Temporal Tecnificado,Consistencia y Resultados,Enrique Aguilar Amilpa  ,163125.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16k141pcr15.pdf
PAE2015,16p002pdi15,16,Medio Ambiente y Recursos Naturales,p002,"Planeación, Dirección y Evaluación Ambiental",Diseño,Rocío Macrina Esquivel Solís,113680.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16p002pdi15.zip
PAE2015,16s046ped15,16,Medio Ambiente y Recursos Naturales,s046,Programa de Conservación para el Desarrollo Sostenible (PROCODES),Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16s046ped15.zip
PAE2015,16s047ped15,16,Medio Ambiente y Recursos Naturales,s047,Programa de Agua Limpia,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16s047ped15.zip
PAE2015,16s074ped15,16,Medio Ambiente y Recursos Naturales,s074,"Programa de Agua Potable, Alcantarillado y Saneamiento en Zonas Urbanas",Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16s074ped15.zip
PAE2015,16s075ped15,16,Medio Ambiente y Recursos Naturales,s075,Programa para la Construcción y Rehabilitación de Sistemas de Agua Potable y Saneamiento en Zonas Rurales,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16s075ped15.zip
PAE2015,16s079ped15,16,Medio Ambiente y Recursos Naturales,s079,"Programa de Rehabilitación, Modernización, Tecnificación y Equipamiento de Distritos de Riego y Temporal Tecnificado",Específica de Desempeño,"Centro de Investigación y Docencia Económicas, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16s079ped15.zip
PAE2015,16s217ped15,16,Medio Ambiente y Recursos Naturales,s217,"Programa de Rehabilitación, Modernización, Tecnificación y Equipamiento de Unidades de Riego",Específica de Desempeño,"Centro de Investigación y Docencia Económicas, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16s217ped15.zip
PAE2015,16s218ped15,16,Medio Ambiente y Recursos Naturales,s218,Programa de Tratamiento de Aguas Residuales,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16s218ped15.zip
PAE2015,16s219ped15,16,Medio Ambiente y Recursos Naturales,s219,Programa Nacional Forestal Pago por Servicios Ambientales,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16s219ped15.zip
PAE2015,16u009ped15,16,Medio Ambiente y Recursos Naturales,u009,Programa de Acción para la Conservación de la Vaquita Marina,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u009ped15.zip
PAE2015,16u010ped15,16,Medio Ambiente y Recursos Naturales,u010,Programa de Cultura del Agua,Específica de Desempeño,"Centro de Investigación y Docencia Económicas, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u010ped15.zip
PAE2015,16u012ped15,16,Medio Ambiente y Recursos Naturales,u012,Prevención y gestión integral de residuos,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u012ped15.zip
PAE2015,16u015ped15,16,Medio Ambiente y Recursos Naturales,u015,Programa para incentivar el desarrollo organizacional de los Consejos de Cuenca,Específica de Desempeño,"Centro de Investigación y Docencia Económicas, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u015ped15.zip
PAE2015,16u019ped15,16,Medio Ambiente y Recursos Naturales,u019,Mejora de Eficiencia Hídrica en Áreas Agrícolas,Específica de Desempeño,"Centro de Investigación y Docencia Económicas, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u019ped15.zip
PAE2015,16u020ped15,16,Medio Ambiente y Recursos Naturales,u020,Fomento para la Conservación y Aprovechamiento Sustentable de la Vida Silvestre,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u020ped15.zip
PAE2015,16u021pdi15,16,Medio Ambiente y Recursos Naturales,u021,Programa de Desarrollo Institucional y Ambiental,Diseño,Universidad Autónoma Metropolitana,560344.83,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u021pdi15.pdf
PAE2015,16u022pdi15,16,Medio Ambiente y Recursos Naturales,u022,Programa hacia la igualdad y la sustentabilidad ambiental,Diseño,"Investigación, Capacitación y Desarrollo, S. C.",200000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u022pdi15.pdf
PAE2015,16u024ped15,16,Medio Ambiente y Recursos Naturales,u024,Programa de Vigilancia Comunitaria en Áreas Naturales Protegidas y Zonas de Influencia,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u024ped15.zip
PAE2015,16u025ped15,16,Medio Ambiente y Recursos Naturales,u025,Programa de Recuperación y Repoblación de Especies en Peligro de Extinción,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u025ped15.zip
PAE2015,16u028ped15,16,Medio Ambiente y Recursos Naturales,u028,Programa de Adecuación de Derechos de Uso de Agua,Específica de Desempeño,"Centro de Investigación y Docencia Económicas, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u028ped15.zip
PAE2015,16u029ped15,16,Medio Ambiente y Recursos Naturales,u029,Programa de Conservación del Maíz Criollo,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u029ped15.zip
PAE2015,16u030ped15,16,Medio Ambiente y Recursos Naturales,u030,Apoyos Especiales en Distrito de Riego y Unidades de Riego,Específica de Desempeño,"Centro de Investigación y Docencia Económicas, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u030ped15.zip
PAE2015,16u031pdi15,16,Medio Ambiente y Recursos Naturales,u031,Incentivos para la Operación de Plantas de Tratamiento de Aguas Residuales,Diseño,Patricia Rivera Sánchez ,138000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u031pdi15.pdf
PAE2015,16u034ped15,16,Medio Ambiente y Recursos Naturales,u034, Programa de Monitoreo Biológico en Áreas Naturales Protegidas (PROMOBI),Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u034ped15.zip
PAE2015,16u035ped15,16,Medio Ambiente y Recursos Naturales,u035,Programas de Manejo de Áreas Naturales Protegidas (PROMANP),Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u035ped15.zip
PAE2015,16u036pdi15,16,Medio Ambiente y Recursos Naturales,u036,Programa Nacional Forestal-Desarrollo Forestal,Diseño,Rocío Macrina Esquivel Solís,174000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u036pdi15.pdf
PAE2015,16u037pdi15,16,Medio Ambiente y Recursos Naturales,u037,Infraestructura Hídrica,Diseño,Luis Jorge Méndez Borjas,168200.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/16u037pdi15.pdf
PAE2015,19s038ped15,19,Aportaciones a Seguridad Social,s038,Programa IMSS - PROSPERA,Específica de Desempeño,"Investigación en Salud y Demografía, S. C.",138475.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/19s038ped15.zip
PAE2015,20s052ped15,20,Desarrollo Social,s052,"Programa de Abasto Social de Leche a cargo de Liconsa, S.A. de C.V.",Específica de Desempeño,Instituto Nacional de Salud Pública,182000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s052ped15.zip
PAE2015,20s053ped15,20,Desarrollo Social,s053,"Programa de Abasto Rural a cargo de Diconsa, S.A. de C.V. (DICONSA)",Específica de Desempeño,Instituto Nacional de Salud Pública,182000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s053ped15.zip
PAE2015,20s054ped15,20,Desarrollo Social,s054,Programa de Opciones Productivas,Específica de Desempeño,"Consultores en Innovación, Desarrollo y Estrategia Aplicada, S. C.",135000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s054ped15.zip
PAE2015,20s057ped15,20,Desarrollo Social,s057,Programas del Fondo Nacional de Fomento a las Artesanías (FONART),Específica de Desempeño,"Consultores en Innovación, Desarrollo y Estrategia Aplicada, S. C.",135000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s057ped15.zip
PAE2015,20s061ped15,20,Desarrollo Social,s061,Programa 3 x 1 para Migrantes,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s061ped15.zip
PAE2015,20s065ped15,20,Desarrollo Social,s065,Programa de Atención a Jornaleros Agrícolas,Específica de Desempeño,Universidad Nacional Autónoma de México,140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s065ped15.zip
PAE2015,20s070ped15,20,Desarrollo Social,s070,Programa de Coinversión Social,Específica de Desempeño,Universidad Nacional Autónoma de México,140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s070ped15.zip
PAE2015,20s071ped15,20,Desarrollo Social,s071,Programa de Empleo Temporal (PET),Específica de Desempeño,César Alfonso Velázquez Guadarrama,129920.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s071ped15.zip
PAE2015,20s071ppr15,20,Desarrollo Social,s071,Programa de Empleo Temporal (PET),Procesos,"Consultores en Innovación, Desarrollo y Estrategia Aplicada, S. C.",1799000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s071ppr15.zip
PAE2015,20s072ped15,20,Desarrollo Social,s072,PROSPERA Programa de Inclusión Social,Específica de Desempeño,Instituto Nacional de Salud Pública,182000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s072ped15.zip
PAE2015,20s118pdi15,20,Desarrollo Social,s118,Programa de Apoyo Alimentario,Diseño,Instituto Nacional de Salud Pública ,182000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s118pdi15.zip
PAE2015,20s118ped15,20,Desarrollo Social,s118,Programa de Apoyo Alimentario,Específica de Desempeño,Instituto Nacional de Salud Pública,182000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s118ped15.zip
PAE2015,20s155ped15,20,Desarrollo Social,s155,"Programa de Apoyo a las Instancias de Mujeres en las Entidades Federativas, Para Implementar y Ejecutar Programas de Prevención de la Violencia Contra las Mujeres",Específica de Desempeño,Universidad Nacional Autónoma de México,140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s155ped15.zip
PAE2015,20s174ped15,20,Desarrollo Social,s174,Programa de estancias infantiles para apoyar a madres trabajadoras,Específica de Desempeño,César Alfonso Velázquez Guadarrama,129920.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s174ped15.zip
PAE2015,20s176ped15,20,Desarrollo Social,s176,Pensión para Adultos Mayores,Específica de Desempeño,Universidad Nacional Autónoma de México,140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s176ped15.zip
PAE2015,20s176ppr15,20,Desarrollo Social,s176,Pensión para Adultos Mayores ,Procesos,Politeia Consultores en Evaluación S.A. de C.V,1566000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s176ppr15.zip
PAE2015,20s216ped15,20,Desarrollo Social,s216,Programa para el Desarrollo de Zonas Prioritarias,Específica de Desempeño,"El Colegio de México, A.C.",140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s216ped15.zip
PAE2015,20s241ped15,20,Desarrollo Social,s241,Seguro de vida para jefas de familia,Específica de Desempeño,Universidad Nacional Autónoma de México,140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20s241ped15.zip
PAE2015,20u008ped15,20,Desarrollo Social,u008,Subsidios a programas para jóvenes,Específica de Desempeño,Universidad Nacional Autónoma de México,140000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20u008ped15.zip
PAE2015,20u009pdi15,20,Desarrollo Social,u009,Comedores Comunitarios,Diseño,"COCOA Services, S.C.",2140200.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/20u009pdi15.zip
PAE2015,21f001ppr15,21,Turismo,f001,Promoción de México como Destino Turístico,Procesos,Instituto Tecnológico Autónomo de México,1160000.00,2015,www.transparenciapresupuestaria.gob.mx/work/models/PTP/programas/sed/evaluaciones/2015/21f001ppr15.zip
